pmid,title,abstract,year,journal,doi,publication_date,authors,keywords,alignment_score,tfidf_alignment_score,is_outlier
29564213,"Establishing minimum clinically important difference values for the Patient-Reported Outcomes Measurement Information System Physical Function, hip disability and osteoarthritis outcome score for joint reconstruction, and knee injury and osteoarthritis outcome score for joint reconstruction in orthopaedics.","AIM: To establish minimum clinically important difference (MCID) for measurements in an orthopaedic patient population with joint disorders. METHODS: Adult patients aged 18 years and older seeking care for joint conditions at an orthopaedic clinic took the Patient-Reported Outcomes Measurement Information System Physical Function (PROMIS ® PF) computerized adaptive test (CAT), hip disability and osteoarthritis outcome score for joint reconstruction (HOOS JR), and the knee injury and osteoarthritis outcome score for joint reconstruction (KOOS JR) from February 2014 to April 2017. MCIDs were calculated using anchor-based and distribution-based methods. Patient reports of meaningful change in function since their first clinic encounter were used as an anchor. RESULTS: There were 2226 patients who participated with a mean age of 61.16 (SD = 12.84) years, 41.6% male, and 89.7% Caucasian. Mean change ranged from 7.29 to 8.41 for the PROMIS ® PF CAT, from 14.81 to 19.68 for the HOOS JR, and from 14.51 to 18.85 for the KOOS JR. ROC cut-offs ranged from 1.97-8.18 for the PF CAT, 6.33-43.36 for the HOOS JR, and 2.21-8.16 for the KOOS JR. Distribution-based methods estimated MCID values ranging from 2.45 to 21.55 for the PROMIS ® PF CAT; from 3.90 to 43.61 for the HOOS JR, and from 3.98 to 40.67 for the KOOS JR. The median MCID value in the range was similar to the mean change score for each measure and was 7.9 for the PF CAT, 18.0 for the HOOS JR, and 15.1 for the KOOS JR. CONCLUSION: This is the first comprehensive study providing a wide range of MCIDs for the PROMIS ® PF, HOOS JR, and KOOS JR in orthopaedic patients with joint ailments.",2018,World journal of orthopedics,10.5312/wjo.v9.i3.41,2018-03-18,Man Hung; Jerry Bounsanga; Maren W Voss; Charles L Saltzman,Arthroplasty; Clinical outcomes; Hhip disability and osteoarthritis outcome score for joint reconstruction; Joint; Knee injury and osteoarthritis outcome score for joint reconstruction; Minimum clinically important difference; Minimum detectable change; Orthopaedics; Patient-Reported Outcomes Measurement Information System Physical Function; Physical function,0.43194522385680867,0.05985981176802438,False
29564212,Neglected traumatic hip dislocation: Influence of the increased intracapsular pressure.,"AIM: To investigate that the increased intracapsular pressure, during the delay period, can interrupt the blood flow to the femoral head. METHODS: An observational retrospective study included a group of 17 patients with traumatic hip dislocation, their ages at time of injury averaged 26 (range from 3 to 70) years. Outcomes were assessed clinically and radiographically at a period averaged 11.5 (range from 4 to 20) years. RESULTS: Minor trauma caused dislocation in seven and severe trauma in ten patients. All dislocations were posterior, six isolated dislocation and 11 were associated with other injuries. The negligence period averaged 2.5 (ranged from 1 to 4) d. At the latest visit, the radiography revealed normal hip in 11 and avascular necrosis (AVN) in six patients. Clinically, eight patients were rated as excellent, three good, three fair and three poor. CONCLUSION: We believe the factors that contribute to increased intracapsular pressure also increase the influence of delayed reduction toward the development of AVN.",2018,World journal of orthopedics,10.5312/wjo.v9.i3.35,2018-03-18,Elsayed Ibraheem Elsayed Massoud,Avascular necrosis; Delayed reduction; Intracapsular pressure; Traumatic hip dislocation,0.41363595945214027,0.09462573533522697,False
29564211,Complex knee injuries treated in acute phase: Long-term results using Ligament Augmentation and Reconstruction System artificial ligament.,"AIM: To present the long-term results of complex knee injuries, treated early using the Ligament Augmentation and Reconstruction System (LARS) artificial ligament to reconstruct posterior cruciate ligament (PCL). METHODS: From September 1997 to June 2010, thirty-eight complex knee injuries were treated, where early arthroscopic PCL reconstructions were undergone, using the LARS (Surgical Implants and Devices, Arc-sur-Tille, France) artificial ligament. Exclusion criteria were: Late (> 4 wk) reconstruction, open technique, isolated PCL reconstruction, knee degenerative disease, combined fracture or vascular injury and use of allograft or autograft for PCL reconstruction. Clinical and functional outcomes were assessed with IKDC Subjective Knee Form, KOS-ADLS questionnaire, Lysholm scale and SF-12 Health Survey. Posterior displacement (PD) was measured with the Telos Stress Device. RESULTS: Seven patients were excluded; two because of co-existing knee osteoarthritis and the remaining five because of failure to attend the final follow-up. The sample consisted of 31 patients with mean age at the time of reconstruction 33.2 ± 12.5 years (range 17-61). The postoperative follow-up was on average 9.27 ± 4.27 years (range 5-18). The mean average IKDC and KOS scores were 79.32 ± 17.1 and 88.1 ± 12.47% respectively. Average PD was 3.61 ± 2.15 mm compared to 0.91 ± 1.17 mm in the uninjured knees (one with grade 1 + and two with grade 2 +). Dial test was found positive in one patient, whereas the quadriceps active drawer test was positive in three patients. None was tested positive on the reverse-pivot shift test. The range of motion (ROM) was normal in thirty knees, in comparison with the contralateral one. There was no extension deficit. Osteoarthritic changes were found in three knees (9.6%). CONCLUSION: Early treatment of complex knee injuries, using LARS artificial ligament for PCL reconstruction sufficiently reduces posterior tibia displacement and provides satisfactory long-term functional outcomes.",2018,World journal of orthopedics,10.5312/wjo.v9.i3.24,2018-03-18,John Gliatis; Konstantinos Anagnostou; Pantelis Tsoumpos; Evdokia Billis; Maria Papandreou; Spyridon Plessas,Acute reconstruction; Complex knee injuries; Ligament Augmentation and Reconstruction System; Posterior cruciate ligament,0.3724698883233569,0.0824948096104713,False
29564210,"Sacroiliac joint stability: Finite element analysis of implant number, orientation, and superior implant length.","AIM: To analyze how various implants placement variables affect sacroiliac (SI) joint range of motion. METHODS: An experimentally validated finite element model of the lumbar spine and pelvis was used to simulate a fusion of the SI joint using various placement configurations of triangular implants (iFuse Implant System ® ). Placement configurations were varied by changing implant orientation, superior implant length, and number of implants. The range of motion of the SI joint was calculated using a constant moment of 10 N-m with a follower load of 400 N. The changes in motion were compared between the treatment groups to assess how the different variables affected the overall motion of the SI joint. RESULTS: Transarticular placement of 3 implants with superior implants that end in the middle of the sacrum resulted in the greatest reduction in range of motion (flexion/extension = 73%, lateral bending = 42%, axial rotation = 72%). The range of motions of the SI joints were reduced with use of transarticular orientation (9%-18%) when compared with an inline orientation. The use of a superior implant that ended mid-sacrum resulted in median reductions of (8%-14%) when compared with a superior implant that ended in the middle of the ala. Reducing the number of implants, resulted in increased SI joint range of motions for the 1 and 2 implant models of 29%-133% and 2%-39%, respectively, when compared with the 3 implant model. CONCLUSION: Using a validated finite element model we demonstrated that placement of 3 implants across the SI joint using a transarticular orientation with superior implant reaching the sacral midline resulted in the most stable construct. Additional clinical studies may be required to confirm these results.",2018,World journal of orthopedics,10.5312/wjo.v9.i3.14,2018-03-18,Derek P Lindsey; Ali Kiapour; Scott A Yerby; Vijay K Goel,Biomechanics; Finite element analysis; Fusion; Minimally invasive surgery; Sacroiliac joint dysfunction,0.281512942052343,0.08150038873050983,False
29468135,Optimal surgical approach for the treatment of Quervains disease: A surgical-anatomical study.,"AIM: To determine which of the common used incision techniques has the lowest chance of iatrogenic damage to the nerves which at risk are the superficial branch of the radial nerve (SBRN) and the Lateral Antebrachial Cutaneous Nerve (LABCN). METHODS: Twenty embalmed arms were dissected and the course of the SBRN and the LABCN in each individual arm was marked and the distance between the two branches of the SBRN at the location of the First Extensor Compartment (FEC) was measured. This data was used as input in a visualization tool called Computer Assisted Anatomy Mapping (CASAM) to map the course of the nerves in each individual arm. RESULTS: This image visualizes that in 90% of the arms, one branch of the SBRN crosses the FEC and one branch runs volar to the compartment. The distance between the two branches was 7.8 mm at the beginning of the FEC and 10.2 mm at the end. Finally the angle of incision at which the chance of damage to the nerves is lowest, is 19.4 degrees volar to the radius. CONCLUSION: CASAM shows the complexity of the course of the SBRN over the FEC. None of the four widely used incision techniques has a significantly lower chance of iatrogenic nerve damage. Surgical skills are paramount to prevent iatrogenic nerve damage.",2018,World journal of orthopedics,10.5312/wjo.v9.i2.7,2018-02-18,Alexander R Poublon; Gert-Jan Kleinrensink; Anton LA Kerver; J Henk Coert; Erik T Walbeehm,De Quervain’s tenosynovitis; First dorsal compartment release; Wrist surgery,0.32571931698970746,0.10086434805249779,False
29392115,"Dutch version of the Victorian Institute of Sports Assessment-Achilles questionnaire for Achilles tendinopathy: Reliability, validity and applicability to non-athletes.","AIM: To translate the Victorian Institute of Sports Assessment-Achilles (VISA-A) questionnaire into the Dutch language (VISA-A-NL), and to assess its reliability, validity, and applicability to non-athletes. METHODS: After translation according to a forward-backward protocol, 101 patients with complaints of Achilles tendinopathy were asked to fill out the VISA-A-NL at two time points together with visual analogue scale, the Foot and Ankle Outcome Score, and the Short Form-36 questionnaires. Reliability, internal consistency, construct validity, and content validity were tested. RESULTS: The VISA-A-NL showed high reliability (0.97, 95%CI: 0.95-0.98). Cronbach's alpha (internal consistency) was 0.80. It increased to 0.88 without activity domain. Correlation with other questionnaires was moderate or poorer. CONCLUSION: The VISA-A-NL proved to be an excellent evaluation instrument for the Dutch physician. If applied to non-athletes, using a modified score (questions 1-6) should be considered.",2018,World journal of orthopedics,10.5312/wjo.v9.i1.1,2018-01-18,Inger Sierevelt; Maayke van Sterkenburg; Hans Tol; Bella van Dalen; Niek van Dijk; Daniel Haverkamp,Achilles tendon; Patient reported outcome measurement; Validity; Victorian Institute of Sports Assessment-Achilles,0.4199383916746271,0.05789728161049789,False
29312856,Acute compartment syndrome of the thigh following hip replacement by anterior approach in a patient using oral anticoagulants.,"Acute compartment syndrome (ACS) of the thigh following primary total hip arthroplasty (THA) is a highly uncommon complication and has not yet been reported before with regards to the anterior approach through the anterior supine interval. We present a case of a 69-year-old male patient with a history of stroke, who developed ACS of the thigh after elective THA while using therapeutic low molecular weight heparin as bridging for regular oral anticoagulation. ACS pathogenesis, diagnostic tools, treatment and relevant literature are discussed. The patient's ACS was recognized in time and treated by operative decompression with fasciotomy of the anterior compartment. Follow-up did not show any neurological deficit or soft-tissue damage.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.964,2017-12-18,Dirk Pieter Hogerzeil; Imraan Muradin; Eline W Zwitser; Joris A Jansen,Acute compartment syndrome; Anterior supine intermuscular approach; Anticoagulation therapy; Orthopedics; Total hip arthroplasty,0.3250526379986224,0.06078941666902964,False
29312855,Systematic review of bone marrow stimulation for osteochondral lesion of talus - evaluation for level and quality of clinical studies.,"AIM: To clarify the quality of the studies indicating lesion size and/or containment as prognostic indicators of bone marrow stimulation (BMS) for osteochondral lesions of the talus (OLT). METHODS: Two reviewers searched the PubMed/MEDLINE and EMBASE databases using specific terms on March 2015 in accordance with the Preferred Reporting Items for Systemic Reviews and Meta-Analyses guidelines. Predetermined variables were extracted for all the included studies. Level of evidence (LOE) was determined using previously published criteria by the Journal of Bone and Joint Surgery and methodological quality of evidence (MQOE) was evaluated using the Modified Coleman Methodology Score. RESULTS: This review included 22 studies. Overall, 21 of the 22 (95.5%) included studies were level IV or level III evidences. The remaining study was a level II evidence. MQOE analysis revealed 14 of the 22 (63.6%) included studies having fair quality, 7 (31.8%) studies having poor quality and only 1 study having excellent quality. CONCLUSION: The evidence supporting the use of lesion size and containment as prognostic indicators of BMS for OLTs has been shown to be of low quality.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.956,2017-12-18,Youichi Yasui; Laura Ramponi; Dexter Seow; Eoghan T Hurley; Wataru Miyamoto; Yoshiharu Shimozono; John G Kennedy,Arthroscopy; Bone marrow stimulation; Osteochondral lesion of talus; Systematic review,0.45218216930562244,0.18986872962668971,False
29312854,Antibiotic bone cement's effect on infection rates in primary and revision total knee arthroplasties.,"AIM: To compare infection rates in primary and revision total knee arthroplasty (TKA) procedures using antibiotic impregnated bone cement (AIBC) to those rates in procedures not using AIBC. METHODS: A systematic review and meta-analysis was conducted in search for randomized controlled trials/studies (RCTs) pertaining to the field of antibiotic AIBC vs non-AIBC groups in both primary and revision TKA procedures. The primary literature search performed was to identify all RCTs that assessed AIBC in primary and revision TKA procedures. This search was done strictly through the PubMed database using the article ""filters"" setting that identified and separated all RCTs from the overall search. The original search was ""Primary/revision total knee arthroplasty using AIBC"". Other key terms and phrases were included in the search as well. Eligible articles that were used in the ""results"" of this review met the following criteria: (1) Involved primary or revision TKA procedures (for any reason); (2) included TKA outcome infection rate information; (3) analyzed an AIBC group vs a non-AIBC control group; (4) were found through the RCT filter or hand search in PubMed; and (5) published 1985-2017. Exclusion criteria was as follows: (1) Patients that were not undergoing primary or revision TKA procedures; (2) articles that did not separate total hip arthroplasity (THA) vs TKA results if both hip and knee revisions were evaluated; (3) papers that did not follow up on clinical outcomes of the procedure; (4) extrapolation of data was not possible given published results; (5) knee revisions not done on human patients; (6) studies that were strictly done on THAs; (7) articles that were not found through the RCT filter or through hand search in PubMed; (8) articles that did not evaluate AIBC used in a prosthesis or a spacer during revision; (9) articles that did not compare an AIBC group vs a non-AIBC control group; and (10) articles that were published before 1985. RESULTS: In total, 11 articles were deemed eligible for this analysis. Nine of the 11 studies dealt with primary TKA procedures comparing AIBC to non-AIBC treatment. The other two studies dealt with revision TKA procedures that compared such groups. From these papers, 4092 TKA procedures were found. 3903 of these were primary TKAs, while 189 were revision TKAs. Of the 3903 primary TKAs, 1979 of these used some form of AIBC while 1924 were part of a non-AIBC control group. Of the 189 revision TKAs, 96 of these used some form of AIBC while 93 were part of a non-AIBC control group. Average follow-up times of 47.2 mo and 62.5 mo were found in primary and revision groups respectively. A two-tailed Fisher's exact test was done to check if infection rates differed significantly between the groups. In the primary TKA group, a statistically significant difference between AIBC and non-AIBC groups was not found (AIBC infection rate = 23/1979, non-AIBC infection rate = 35/1924, P = 0.1132). In the revision TKA group, a statistically significant difference between the groups was found (AIBC infection rate = 0/96, non-AIBC infection rate = 7/93, P = 0.0062). No statistically significant differences existed in Knee Society Scores, Hospital for Special Surgery Scores, or Loosening Rates. CONCLUSION: AIBC did not have a significant effect on primary TKA infection rates. AIBC did have a significant effect on revision TKA infection rates.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.946,2017-12-18,Donald Kleppel; Jacob Stirton; Jiayong Liu; Nabil A Ebraheim,Antibiotic impregnated/laden/infused bone cement; Bone cement; Knee arthroplasty; Knee revision; Primary/revision total knee arthroplasties infection; Total knee arthroplasty,0.3964478322173003,0.06171792738290517,False
29312853,Deepening trochleoplasty combined with balanced medial patellofemoral ligament reconstruction for an adequate graft tensioning.,"AIM: To evaluate our modified deepening trochleoplasty combined with a balanced medial patellofemoral ligament (MPFL) reconstruction for soft tissue alignement. METHODS: Thirty-three knees with with recurrent patellar dislocations and a trochlear dysplasia in 30 patients (m/f = 12/21, mean age 24 ± 9 years) underwent a combination of a modified deepening trochleoplasty and a balanced MPFL reconstruction for a medial soft tissue alignement. After a mean follow-up period of 29 ± 23 mo, patients' return to sports, possible complications as well as the clinical outcomes using the Kujala, International Knee Documentation Committee (IKDC) and Lysholm scoring were evaluated. Moreover, patients' satisfaction with the general outcome, the cosmetic outcome, the pre- and postoperative pain and a potential avoidance behaviour were assessed with additional standardized questionnaires which also included different visual analog scales. RESULTS: There were no signs of a persistent instability. The Kujala score improved from a mean of 64 ± 16 points to 94 ± 9 points, the Lysholm score improved from a mean of 63 ± 17 to 95 ± 6 points and the IKDC score from 58 ± 11 to 85 ± 12 points, P < 0.0001, respectively. The assessment of pain using a visual analog scale showed a significant pain reduction from a mean of 4.8 ± 2.0 to 1.3 ± 3.4 points ( P < 0.0001). Two of 26 cases (92%) who were engaged in regular physical activity before surgery did not return to full sporting activities. One patient felt that his sport was too risky for his knee and reported an ongoing avoidance behaviour. The other patient preferred to wait for surgery of her contralateral knee. Of the eight patients who were not engaged in sporting activities before surgery, three started regular sporting activities after surgery. In 31 of the 33 cases (94%), the patients were very satisfied with the clinical outcome of the surgery. Regarding the cosmetic results, no patients felt impaired in their self-confidence and in their clothing decisions. CONCLUSION: Our technique shows a good clinical outcome in terms of the common scorings as well as in terms of pain, return to sports and patient satisfaction.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.935,2017-12-18,Lars V von Engelhardt; Pia Weskamp; Matthias Lahner; Gunter Spahn; Joerg Jerosch,Medial-patellofemoral ligament; Patella dislocation; Patellofemoral instability; Trochlea dysplasia; Trochleoplasty,0.44031618585200516,0.12483403218500094,False
29312852,Acetabular cup version modelling and its clinical applying on plain radiograms.,"AIM: To measure the sensitivity and specificity of the cup version assessment by using only anteroposterior hip and pelvis views, evaluate the incidence of inadequate cup version in patients with repeated dislocations after total hip arthroplasty (THA). METHODS: Radiographic retrospective analysis of 2 groups of patients, with follow up of 6-60 mo, after undergoing primary THA. First group of 32 patients (20 female, 12 male) with unilateral THA (32 hips) required early revision arthroplasty for reasons of dislocation. The mean age and mode were 59 (from 38 to 83) and 66 ages respectively. The average body mass index (BMI) was 24.2 (from 17.7 to 36.3), mode 23.9. Second group was consisted of 164 patients (101 female, 63 male) without dislocations during the follow-up period (170 hips). Among them 6 patients required bilateral THA. The mean age was 60 (from 38 to 84) and mode 59. BMI was 24.8 (17.2-36.8), mode 25.2. Clinical significance of the cup anteversion sign was estimated with cross tabulation 2 × 2. RESULTS: The value of the χ 2 yates was 10.668 ( P < 0.01). Sensitivity of SAI (sign of anteversion insufficiency) was 29% (95%CI: 9%-46%), and specificity was 92% (95%CI: 88%-96%). Relative risk of dislocation in patients with SAI was 3.4 (95%CI: 1.8-6.3). CONCLUSION: This method provides the surgeons with the ability to perform a reliable and simple qualitative assessment of the acetabular component version. It can be useful during patient examination with early loosening of the implant, dislocations, and impingement. Additionally, it can provide necessary information during planning of revision surgery, especially when considering question about cup replacement, although final assessment of the cup position should be done with a computed tomography scan.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.929,2017-12-18,Anton Denisov; Stanislav Bilyk; Anton Kovalenko,Acetabular component; Dislocation; Hip arthroplasty; Retroversion,0.38191392137967184,0.08401536905928493,False
29312851,Evaluation of 1031 primary titanium nitride coated mobile bearing total knee arthroplasties in an orthopedic clinic.,"AIM: To evaluate the influence of the titanium nitride (TiN) coating on the results of a total knee arthroplasty (TKA). METHODS: A total of 910 patients (338 men; 572 woman), with a mean age of 65 (range 36-94) undergoing 1031 primary TKAs were assessed. Clinical evaluation and patient-reported outcomes were gathered one year after surgery. The questionnaires included the Knee injury and Osteoarthritis Outcome Score (KOOS)-Dutch version, Visual Analogue Scale (VAS) pain scores in rest and during active knee movement, VAS-satisfaction scores, and EQ-5D-3L health scores. This was aimed to assess the overall knee function and patient satisfaction, and to enable us to make a gross comparison to other TKAs. RESULTS: At a mean follow-up of 46 mo (range 1-92) the overall implant survival was 97.7% and 95.1% for any operative reason related to the implant. Twenty-three knees (2.2%) required revision surgery. Arthrofibrosis was the most common indication for a re-operation. The clinical evaluation and patient-reported outcomes revealed good to excellent patient satisfaction and function of the arthroplasty. The median postoperative VAS-pain scores on a scale of 0-100, at one year after surgery were 1 in rest and 2 during movement. CONCLUSION: The TiN coated, mobile bearing TKA results are excellent and similar to those of other widely used TKA designs. Residual pain of the knee remains a concern and the TiN coating in combination with the mobile bearing does not seem to be the simple solution to this problem. Future research will have to show that the coating gives a better survival than the cobalt chrome version.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.922,2017-12-18,Stefan J M Breugem; Jeroen Linnartz; Inger Sierevelt; Jon D Bruijn; Marcel J M Driessen,Mobile bearing; Pain; Satisfaction and survival; Titanium nitride coating; Total knee arthroplasty,0.3451969153370319,0.12092264648842187,False
29312850,Anterolateral rotatory instability in vivo correlates tunnel position after anterior cruciate ligament reconstruction using bone-patellar tendon-bone graft.,"AIM: To quantitatively assess rotatory and anterior-posterior instability in vivo after anterior cruciate ligament (ACL) reconstruction using bone-patellar tendon-bone (BTB) autografts, and to clarify the influence of tunnel positions on the knee stability. METHODS: Single-bundle ACL reconstruction with BTB autograft was performed on 50 patients with a mean age of 28 years using the trans-tibial (TT) ( n = 20) and trans-portal (TP) ( n = 30) techniques. Femoral and tibial tunnel positions were identified from the high-resolution 3D-CT bone models two weeks after surgery. Anterolateral rotatory translation was examined using a Slocum anterolateral rotatory instability test in open magnetic resonance imaging (MRI) 1.0-1.5 years after surgery, by measuring anterior tibial translation at the medial and lateral compartments on its sagittal images. Anterior-posterior stability was evaluated with a Kneelax3 arthrometer. RESULTS: A total of 40 patients (80%) were finally followed up. Femoral tunnel positions were shallower ( P < 0.01) and higher ( P < 0.001), and tibial tunnel positions were more posterior ( P < 0.05) in the TT group compared with the TP group. Anterolateral rotatory translations in reconstructed knees were significantly correlated with the shallow femoral tunnel positions (R = 0.42, P < 0.01), and the rotatory translations were greater in the TT group (3.2 ± 1.6 mm) than in the TP group (2.0 ± 1.8 mm) ( P < 0.05). Side-to-side differences of Kneelax3 arthrometer were 1.5 ± 1.3 mm in the TT, and 1.7 ± 1.6 mm in the TP group (N.S.). Lysholm scores, KOOS subscales and re-injury rate showed no difference between the two groups. CONCLUSION: Anterolateral rotatory instability significantly correlated shallow femoral tunnel positions after ACL reconstruction using BTB autografts. Clinical outcomes, rotatory and anterior-posterior stability were overall satisfactory in both techniques, but the TT technique located femoral tunnels in shallower and higher positions, and tibial tunnels in more posterior positions than the TP technique, thus increased the anterolateral rotation. Anatomic ACL reconstruction with BTB autografts may restore knee function and stability.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.913,2017-12-18,Yasutaka Tashiro; Ken Okazaki; Koji Murakami; Hirokazu Matsubara; Kanji Osaki; Yukihide Iwamoto; Yasuharu Nakashima,Anatomic; Anterior cruciate ligament; Bone-patellar tendon-bone; Magnetic resonance imaging; Patellar tendon; Rotatory instability; Single-bundle; Tunnel position,0.3288785055724911,0.06706371455723598,False
29312849,Do-Not-Resuscitate status as an independent risk factor for patients undergoing surgery for hip fracture.,"AIM: To determine morbidity and mortality in hip fracture patients and also to assess for any independent associations between Do-Not-Resuscitate (DNR) status and increased post-operative morbidity and mortality in patients undergoing surgical repair of hip fractures. METHODS: We conducted a propensity score matched retrospective analysis using de-identified data from the American College of Surgeons' National Surgical Quality Improvement Project (ACS NSQIP) for all patients undergoing hip fracture surgery over a 7 year period in hospitals across the United States enrolled in the ACS NSQIP with and without DNR status. We measured patient demographics including DNR status, co-morbidities, frailty and functional baseline, surgical and anaesthetic procedure data, post-operative morbidity/complications, length of stay, discharge destination and mortality. RESULTS: Of 9218 patients meeting the inclusion criteria, 13.6% had a DNR status, 86.4% did not. Mortality was higher in the DNR compared to the non-DNR group, at 15.3% vs 8.1% and propensity score matched multivariable analysis demonstrated that DNR status was independently associated with mortality (OR = 2.04, 95%CI: 1.46-2.86, P < 0.001). Additionally, analysis of the propensity score matched cohort demonstrated that DNR status was associated with a significant, but very small increased likelihood of post-operative complications (0.53 vs 0.43 complications per episode; OR = 1.21; 95%CI: 1.04-1.41, P = 0.004). Cardiopulmonary resuscitation and unplanned reintubation were significantly less likely in patients with DNR status. CONCLUSION: While DNR status patients had higher rates of post-operative complications and mortality, DNR status itself was not otherwise associated with increased morbidity. DNR status appears to increase 30-d mortality via ceilings of care in keeping with a DNR status, including withholding reintubation and cardiopulmonary resuscitation.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.902,2017-12-18,Ethan Y Brovman; Andrew J Pisansky; Anair Beverly; Angela M Bader; Richard D Urman,Consent; Do-Not-Resuscitate; Hip fracture; Mortality; Outcomes; Perioperative,0.3787303246002204,0.05060028946737201,False
29312848,Season of the year influences infection rates following total hip arthroplasty.,"AIM: To research the influence of season of the year on periprosthetic joint infections. METHODS: We conducted a retrospective review of the entire Medicare files from 2005 to 2014. Seasons were classified as spring, summer, fall or winter. Regional variations were accounted for by dividing patients into four geographic regions as per the United States Census Bureau (Northeast, Midwest, West and South). Acute postoperative infection and deep periprosthetic infections within 90 d after surgery were tracked. RESULTS: In all regions, winter had the highest incidence of periprosthetic infections (mean 0.98%, SD 0.1%) and was significantly higher than other seasons in the Midwest, South and West ( P < 0.05 for all) but not the Northeast ( P = 0.358). Acute postoperative infection rates were more frequent in the summer and were significantly affected by season of the year in the West. CONCLUSION: Season of the year is a risk factor for periprosthetic joint infection following total hip arthroplasty (THA). Understanding the influence of season on outcomes following THA is essential when risk-stratifying patients to optimize outcomes and reduce episode of care costs.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.895,2017-12-18,Samuel Rosas; Alvin C Ong; Leonard T Buller; Karim G Sabeh; Tsun Yee Law; Martin W Roche; Victor H Hernandez,Healthcare; Hip arthroplasty; Infection; Outcomes; Season,0.302131659488298,0.09808707357570791,False
29312847,Augmented reality: The use of the PicoLinker smart glasses improves wire insertion under fluoroscopy.,"AIM: To demonstrate the feasibility of the wearable smart glasses, PicoLinker, in guide wire insertion under fluoroscopic guidance. METHODS: Under a fluoroscope, a surgeon inserted 3 mm guide wires into plastic femurs from the lateral cortex to the femoral head center while the surgeon did or did not wear PicoLinker, which are wearable smart glasses where the fluoroscopic video was displayed (10 guide wires each). RESULTS: The tip apex distance, radiation exposure time and total insertion time were significantly shorter while wearing the PicoLinker smart glasses. CONCLUSION: This study indicated that the PicoLinker smart glasses can improve accuracy, reduce radiation exposure time, and reduce total insertion time. This is due to the fact that the PicoLinker smart glasses enable surgeons to keep their eyes on the operation field.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.891,2017-12-18,Takafumi Hiranaka; Takaaki Fujishiro; Yuichi Hida; Yosaku Shibata; Masanori Tsubosaka; Yuta Nakanishi; Kenjiro Okimura; Harunobu Uemoto,Fluoroscopy; Guide wire insertion; Imaging; Smart glasses; Wearable devices,0.24547757845533846,0.04140823047999536,False
29312846,Role of fast-setting cements in arthroplasty: A comparative analysis of characteristics.,"AIM: To evaluate the behaviour of two fast-setting polymethylmethacrylate (PMMA) cements CMW ® 2G and Palacos ® fast R + G, as reference: Standard-setting Palacos ® R + G. METHODS: The fast-setting cements CMW ® 2G and Palacos ® fast R + G were studied, using standard-setting high viscosity Palacos ® R + G as a reference. Eleven units (of two batch numbers) of each cement were tested. All cements were mixed as specified by the manufacturer and analysed on the following parameters: Handling properties (mixing, waiting, working and hardening phase) according to Kuehn, Mechanical properties according to ISO 5833 and DIN 53435, Fatigue strength according to ISO 16402, Benzoyl Peroxide (BPO) - Content by titration, powder/liquid-ratio by weighing, antibiotic elution profile by High Performance Liquid Chromatography. All tests were done in an acclimatised laboratory with temperatures set at 23.5 °C ± 0.5 °C and a humidity of > 40%. RESULTS: Palacos ® fast R + G showed slightly shorter handling properties (doughing, hardening phase, n = 12) than CMW ® 2G, allowing to reduce operative time and to optimise cemented cup implantation. Data of the quasistatic properties of ISO 5833 and DIN 53435 of both cements tested was comparable. The ISO compressive strength (MPa) of Palacos ® fast R + G was significantly higher than CMW ® 2G, resulting in ANOVA ( P < 0.01) and two sample t -test ( P < 0.01) at 0.05 level of significance ( n = 20). Palacos ® fast R + G showed a higher fatigue strength of about 18% mean (ISO 16402) of 15.3 MPa instead of 13.0 MPa for CMW ® 2G ( n = 5 × 10 6 cycles). Palacos ® fast R + G and CMW ® 2G differed only by 0.11% ( n = 6) with the former having the higher content. The BPO-content of both cements were therefore comparable. CMW ® 2G had a powder/liquid ratio of 2:1, Palacos ® fast R + G of 2.550:1 due to a higher powder content. Despite its higher gentamicin content, CMW ® 2G showed a significantly lower antibiotic elution over time than Palacos ® fast R + G ( n = 3). CONCLUSION: Both cements are compliant with international standards and are highly suitable for their specified surgical indications, affording a time-saving measure without detriment to the mechanical properties.",2017,World journal of orthopedics,10.5312/wjo.v8.i12.881,2017-12-18,Neil Ayron Caraan; Reinhard Windhager; Jason Webb; Nadine Zentgraf; Klaus-Dieter Kuehn,Antibiotic; Arthroplasty; Elution; Fast-setting; Fatigue; Polymethylmethacrylate; Viscosity,0.10694551317698903,0.05433875041331405,True
